5.477491930721955062e-27,1.100556646878854963e+03,1.000000000000000000e+00,1.000000000000000000e+00,7.999999999999887201e-01,1.241456416418130004e+02
9.064643908802001368e-03,1.138068200467996479e-03,1.000000000000000000e+00,1.000000000000000000e+00,7.999999999999887201e-01,1.321498637893233784e-04
