9.144760145619485261e-03,9.845174721211920419e-04,1.000000000000000000e+00,7.724999999999999645e-01,7.512301587301576378e-01,1.123318512250867342e-04
8.909169369970635444e+01,1.152997486074255562e+01,9.959999999999999964e-01,9.929999999999999938e-01,7.994611111111011859e-01,1.331290608099868544e+00
