9.224183684289503915e-03,8.389620918898174325e-04,1.000000000000000000e+00,6.516250000000000098e-01,7.159507936507907289e-01,9.417251232308131680e-05
8.909172919163945892e+01,1.155663727310444955e+01,9.945000000000000506e-01,9.896249999999999769e-01,7.991416666666568691e-01,1.334523665292741690e+00
