9.233856757301489235e-03,8.003442050016757164e-04,1.000000000000000000e+00,6.550000000000000266e-01,7.178174603174600765e-01,9.119514643474312576e-05
2.965956449780441512e-02,2.634623411891711883e-02,1.000000000000000000e+00,4.412499999999999756e-01,6.335714285714286742e-01,8.592626184732899894e-03
