9.001339574545750080e-03,1.201127614540843094e-03,1.000000000000000000e+00,1.000000000000000000e+00,7.999999999999887201e-01,1.389001010586689625e-04
9.927756428795711865e-04,2.055850787449766959e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.800000000000123057e-01,2.538071270330584123e-03
